ID,Предмет,Класс,Задание,ЕстьАудио,ЕстьКартинки
vpr_sd_945893,french,7,"Вы получили электронное письмо от Вашего друга по переписке Пьера из Франции. Ниже приведён отрывок из этого письма De : Pierre@laposte.fr // À : Ami e russe@mail.ru // Objet : Sport // ...Notre équipe de volley-ball est devenue champion de notre ville! Et toi, fais-tu du sport ? Quel est ton sport préféré ? Pourquoi ? ... Напишите ему ответное письмо объёмом 80–90 слов, ответьте на три его вопрос",Нет,Нет
vpr_sd_945903,french,7,"Вы получили электронное письмо от Вашего друга по переписке Анри из Франции. Ниже приведён отрывок из этого письма De : Anri@laposte.fr // À : Ami e russe@mail.ru // Objet : Vacances // ...Notre famille va passer les vacances d`hiver à la montagne! Et toi, qu`est-ce que tu vas faire en vacances d`hiver ? Aimes-tu les vacances ? Pourquoi ? ... Напишите ему ответное письмо объёмом 80–90 слов, ответь",Нет,Нет
vpr_sd_945889,french,7,"Вы получили электронное письмо от Вашего друга по переписке Жана из Франции. Ниже приведён отрывок из этого письма De : Jean@laposte.fr // À : Ami e russe@mail.ru // Objet : Ville // ... Ma famille et moi nous avons visité votre capitale. Et toi, est-ce que tu étais dans votre capitale ? Pourquoi ? Quelle est ta ville préférée?... Напишите ему ответное письмо объёмом 80–90 слов, ответьте на три ег",Нет,Нет
vpr_sd_945884,french,7,"Вы получили электронное письмо от Вашего друга по переписке Поля из Франции. Ниже приведён отрывок из этого письма De : Paul@laposte.fr // À : Ami e russe@mail.ru // Objet : Amitié // ... Samedi, j`irai au théatre avec mon meilleur ami. Et toi, as-tu beaucoup d'amis? Pourquoi ? Quel est ton meilleur ami? Напишите ему ответное письмо объёмом 80–90 слов, ответьте на три его вопроса. Оформите свой от",Нет,Нет
vpr_sd_945902,french,7,"Вы получили электронное письмо от Вашего друга по переписке Анри из Франции. Ниже приведён отрывок из этого письма De : Anri@laposte.fr // À : Ami e russe@mail.ru // Objet : Sport // ... Notre équipe de volleyball est devenue champion de la ville! Et toi, fais-tu du sport ? Quel est ton sport préféré ? Pourquoi ? ... Напишите ему ответное письмо объёмом 80–90 слов, ответьте на три его вопроса. Офо",Нет,Нет
vpr_sd_945897,french,7,"Вы получили электронное письмо от Вашего друга по переписке Мари из Франции. Ниже приведён отрывок из этого письма De : Marie@laposte.fr // À : Ami e russe@mail.ru // Objet : Vacances // ... Notre famille ira à la mer en été. Et toi, veux-tu aller à la mer? Pourquoi ? Que vas-tu faire là-bas?... Напишите ему ответное письмо объёмом 80–90 слов, ответьте на три его вопроса. Оформите свой ответ в соо",Нет,Нет
vpr_sd_945881,french,7,"Прочитайте текст и вставьте вместо каждого пропуска, обозначенного буквами А–Е , нужную грамматическую форму, выбрав её из четырёх предложенных вариантов (1, 2, 3 или 4). Le poisson d'avril Tout le monde aime les vacances amusantes. Tout le monde aime rire et faire des farces. En France, les enfants aiment beaucoup A ____ fêtes. L'expression « poisson d'avril » en France est B _______ à un fait hi",Нет,Нет
vpr_sd_945883,french,7,"Прочитайте текст и вставьте вместо каждого пропуска, обозначенного буквами А–Е , нужную грамматическую форму, выбрав её из четырёх предложенных вариантов (1, 2, 3 или 4). Une histoire mystérieuse Je voudrais vous raconter une histoire. A ___________ histoire s'est produite récemment. Elle est très intéressante et mystérieuse. Loin de la ville, il y avait une petite ferme où vivaient des chevaux. I",Нет,Нет
vpr_sd_945874,french,7,"Прочитайте текст и вставьте вместо каждого пропуска, обозначенного буквами А–Е , нужную грамматическую форму, выбрав её из четырёх предложенных вариантов (1, 2, 3 или 4). Les Gaulois Les gaulois étaient des agriculteurs et des guerriers A _______. Leurs vêtements étaient simples. Ils B _________ des chemises en soie, des manteaux sans manches, des pantalons, des chaussures légères. Leurs chaussure",Нет,Нет
vpr_sd_945872,french,7,"Прочитайте текст и вставьте вместо каждого пропуска, обозначенного буквами А–Е , нужную грамматическую форму, выбрав её из четырёх предложенных вариантов (1, 2, 3 или 4). Une histoire mystérieuse Je voudrais vous raconter une histoire. A ______ histoire s'est produite récemment. Elle est très B __________ et mystérieuse. Loin de la ville, il y avait une petite ferme où vivaient des chevaux. Ils ai",Нет,Нет
